EstadoNome,Estado,RegiaoMetropolitana,Cidade,lat,lon
Pernambuco,PE,Agreste Pernambucano,Vertente do Lério,-7.7748194553,-35.8530027397
Pernambuco,PE,Agreste Pernambucano,Vertentes,-7.9057426035,-35.989305931
Pernambuco,PE,Mata Pernambucana,Vicência,-7.6529595,-35.3203006893
Pernambuco,PE,Mata Pernambucana,Vitória de Santo Antão,-8.118748,-35.2938642411
Pernambuco,PE,Mata Pernambucana,Xexéu,-8.8033134055,-35.6242353158
Alagoas,AL,Sertão Alagoano,Água Branca,-9.2670254971,-37.940715176
Alagoas,AL,Leste Alagoano,Anadia,-9.6840837851,-36.3008135714
Alagoas,AL,Leste Alagoano,Atalaia,-9.5013867465,-36.0214273163
Alagoas,AL,Leste Alagoano,Barra de Santo Antônio,-9.4092781094,-35.5002980958
Alagoas,AL,Leste Alagoano,Barra de São Miguel,-9.8389982517,-35.9074498726
Alagoas,AL,Sertão Alagoano,Batalha,-9.674593028,-37.1270918945
Alagoas,AL,Sertão Alagoano,Belo Monte,-9.8269888548,-37.2784386582
Alagoas,AL,Leste Alagoano,Boca da Mata,-9.6451445673,-36.2117249001
Alagoas,AL,Leste Alagoano,Branquinha,-9.2465831083,-36.0200335332
Alagoas,AL,Agreste Alagoano,Cacimbinhas,-9.4051627511,-36.996869626
Alagoas,AL,Leste Alagoano,Cajueiro,-9.3896605751,-36.1563785914
Alagoas,AL,Leste Alagoano,Campo Alegre,-9.783416039,-36.3524347522
Alagoas,AL,Agreste Alagoano,Campo Grande,-9.9569226033,-36.7908400521
Alagoas,AL,Sertão Alagoano,Canapi,-9.1173802976,-37.6056471506
Alagoas,AL,Leste Alagoano,Capela,-9.4129315555,-36.0750084924
Alagoas,AL,Leste Alagoano,Chã Preta,-9.2614224594,-36.2993814519
Alagoas,AL,Agreste Alagoano,Coité do Nóia,-9.6384872708,-36.5796842002
Alagoas,AL,Leste Alagoano,Coqueiro Seco,-9.637554271,-35.7953630017
Alagoas,AL,Leste Alagoano,Coruripe,-10.1265472504,-36.1760783105
Alagoas,AL,Agreste Alagoano,Craíbas,-9.6199337974,-36.7723914019
Alagoas,AL,Sertão Alagoano,Delmiro Gouveia,-9.3845744469,-37.9992334862
Alagoas,AL,Sertão Alagoano,Dois Riachos,-9.3856708115,-37.0898496479
Alagoas,AL,Agreste Alagoano,Estrela de Alagoas,-9.3874053066,-36.758333111
Alagoas,AL,Agreste Alagoano,Feira Grande,-9.9004371989,-36.6776855005
Alagoas,AL,Leste Alagoano,Feliz Deserto,-10.2923806199,-36.3071875177
Alagoas,AL,Leste Alagoano,Flexeiras,-9.27323546,-35.7243716386
Alagoas,AL,Agreste Alagoano,Girau do Ponciano,-9.8873641522,-36.830313903
Alagoas,AL,Agreste Alagoano,Igaci,-9.5336886595,-36.6281597165
Alagoas,AL,Leste Alagoano,Igreja Nova,-10.1292988372,-36.6533450125
Alagoas,AL,Sertão Alagoano,Inhapi,-9.2238987733,-37.752636521
Alagoas,AL,Sertão Alagoano,Jacaré dos Homens,-9.6366588283,-37.207833409
Alagoas,AL,Leste Alagoano,Jacuípe,-8.8403005076,-35.4609975081
Alagoas,AL,Sertão Alagoano,Jaramataia,-9.6583519388,-37.0035959132
Alagoas,AL,Leste Alagoano,Jequiá da Praia,-10.0095918936,-36.027334043
Alagoas,AL,Leste Alagoano,Jundiá,-8.9388767542,-35.5555972975
Alagoas,AL,Agreste Alagoano,Lagoa da Canoa,-9.8308756565,-36.73578926
Alagoas,AL,Leste Alagoano,Maceió,-9.6608221516,-35.7016299135
Alagoas,AL,Sertão Alagoano,Major Isidoro,-9.5266440679,-36.9847996142
Alagoas,AL,Agreste Alagoano,Mar Vermelho,-9.4477726435,-36.385040024
Alagoas,AL,Leste Alagoano,Maragogi,-9.0154564858,-35.2230154091
Alagoas,AL,Sertão Alagoano,Maravilha,-9.2339970634,-37.356635422
Alagoas,AL,Leste Alagoano,Marechal Deodoro,-9.7391557024,-35.8930686988
Alagoas,AL,Agreste Alagoano,Maribondo,-9.577249956,-36.3066028985
Alagoas,AL,Sertão Alagoano,Mata Grande,-9.1148062576,-37.7252240649
Alagoas,AL,Leste Alagoano,Messias,-9.3918122251,-35.8403783005
Alagoas,AL,Sertão Alagoano,Monteirópolis,-9.6023275389,-37.2452720989
Alagoas,AL,Leste Alagoano,Murici,-9.3163011443,-35.9475555857
Alagoas,AL,Sertão Alagoano,Olho d'Água do Casado,-9.5014462653,-37.8362428165
Alagoas,AL,Agreste Alagoano,Olho d'Água Grande,-10.05849496,-36.8067459677
Alagoas,AL,Sertão Alagoano,Ouro Branco,-9.163415364,-37.354443729
Alagoas,AL,Sertão Alagoano,Palestina,-9.6730971856,-37.3311364505
Alagoas,AL,Agreste Alagoano,Palmeira dos Índios,-9.4061587984,-36.6309840973
Alagoas,AL,Sertão Alagoano,Pão de Açúcar,-9.7470418503,-37.4351388566
Alagoas,AL,Sertão Alagoano,Pariconha,-9.2578843852,-38.0098260716
Alagoas,AL,Leste Alagoano,Paripueira,-9.4663134783,-35.5591051843
Alagoas,AL,Leste Alagoano,Passo de Camaragibe,-9.244846658,-35.4912752632
Alagoas,AL,Agreste Alagoano,Paulo Jacinto,-9.3733643824,-36.3727420946
Alagoas,AL,Leste Alagoano,Penedo,-10.2961102979,-36.5804602141
Alagoas,AL,Leste Alagoano,Piaçabuçu,-10.4073624263,-36.4343520081
Alagoas,AL,Leste Alagoano,Pilar,-9.6068942927,-35.94851752
Alagoas,AL,Sertão Alagoano,Piranhas,-9.6235592003,-37.7503929131
Alagoas,AL,Sertão Alagoano,Poço das Trincheiras,-9.3029136554,-37.2792980528
Alagoas,AL,Leste Alagoano,Porto Calvo,-9.0524483141,-35.3983344556
Alagoas,AL,Leste Alagoano,Porto de Pedras,-9.1560861631,-35.2970152177
Alagoas,AL,Leste Alagoano,Porto Real do Colégio,-10.1737325642,-36.8246292915
Alagoas,AL,Agreste Alagoano,Quebrangulo,-9.3235470554,-36.4772220767
Alagoas,AL,Leste Alagoano,Rio Largo,-9.4861576083,-35.8524223086
Alagoas,AL,Leste Alagoano,Roteiro,-9.8321894902,-35.9812102214
Alagoas,AL,Leste Alagoano,Santa Luzia do Norte,-9.5967677417,-35.8234877699
Alagoas,AL,Sertão Alagoano,Santana do Ipanema,-9.3722843627,-37.2454070204
Alagoas,AL,Leste Alagoano,Santana do Mundaú,-9.1650332208,-36.225234117
Alagoas,AL,Agreste Alagoano,São Brás,-10.1203099966,-36.8989486552
Alagoas,AL,Leste Alagoano,São José da Laje,-9.0110658819,-36.0573877321
Alagoas,AL,Sertão Alagoano,São José da Tapera,-9.5493957404,-37.3837077657
Alagoas,AL,Leste Alagoano,São Luís do Quitunde,-9.3141173692,-35.5654908366
Alagoas,AL,Leste Alagoano,São Miguel dos Campos,-9.7799345761,-36.0942642744
Alagoas,AL,Leste Alagoano,São Miguel dos Milagres,-9.267186295,-35.3691193336
Alagoas,AL,Agreste Alagoano,São Sebastião,-9.9316573889,-36.551091902
Alagoas,AL,Leste Alagoano,Satuba,-9.5694278678,-35.8285402271
Alagoas,AL,Agreste Alagoano,Tanque d'Arca,-9.5319624423,-36.4367415959
Alagoas,AL,Agreste Alagoano,Taquarana,-9.6423201054,-36.496767692
Alagoas,AL,Leste Alagoano,Teotônio Vilela,-9.907497883,-36.3555631422
Alagoas,AL,Agreste Alagoano,Traipu,-9.971059382,-37.0060056722
Alagoas,AL,Leste Alagoano,União dos Palmares,-9.1595241165,-36.0331428428
Alagoas,AL,Leste Alagoano,Viçosa,-9.3770543545,-36.2483932029
Sergipe,SE,Leste Sergipano,Amparo do São Francisco,-10.1339710339,-36.9274836892
Sergipe,SE,Agreste Sergipano,Aquidabã,-10.2925180922,-37.0221808561
Sergipe,SE,Leste Sergipano,Arauá,-11.2645047799,-37.6123374341
Sergipe,SE,Agreste Sergipano,Areia Branca,-10.7581922508,-37.3133626004
Sergipe,SE,Leste Sergipano,Barra dos Coqueiros,-10.9067992471,-37.0412415493
Sergipe,SE,Leste Sergipano,Boquim,-11.1463916304,-37.623573478
Sergipe,SE,Leste Sergipano,Brejo Grande,-10.4189433106,-36.471820244
Sergipe,SE,Agreste Sergipano,Campo do Brito,-10.7433351539,-37.4963563345
Sergipe,SE,Leste Sergipano,Canhoba,-10.1387436557,-36.9738449754
Sergipe,SE,Sertão Sergipano,Canindé de São Francisco,-9.6541040673,-37.7879637221
Sergipe,SE,Leste Sergipano,Capela,-10.5060996319,-37.0548329946
Sergipe,SE,Sertão Sergipano,Carira,-10.3580170969,-37.7019192069
Sergipe,SE,Leste Sergipano,Carmópolis,-10.646818584,-36.9908161852
Sergipe,SE,Leste Sergipano,Cedro de São João,-10.2477649415,-36.8840359529
Sergipe,SE,Leste Sergipano,Cristinápolis,-11.4735577971,-37.7546596351
Sergipe,SE,Leste Sergipano,Divina Pastora,-10.6773757002,-37.1493449602
Sergipe,SE,Leste Sergipano,Estância,-11.2679486493,-37.4400108537
Sergipe,SE,Sertão Sergipano,Frei Paulo,-10.5400847469,-37.5418762487
Sergipe,SE,Sertão Sergipano,Gararu,-9.9673514679,-37.0843724853
Sergipe,SE,Leste Sergipano,General Maynard,-10.6865298124,-36.9879844295
Sergipe,SE,Sertão Sergipano,Gracho Cardoso,-10.2261996604,-37.1960546323
Sergipe,SE,Leste Sergipano,Ilha das Flores,-10.4342758299,-36.5386352409
Sergipe,SE,Leste Sergipano,Indiaroba,-11.5185072682,-37.5150947929
Sergipe,SE,Agreste Sergipano,Itabaiana,-10.6857160383,-37.4268609403
Sergipe,SE,Leste Sergipano,Itabaianinha,-11.2767854369,-37.7874111399
Sergipe,SE,Sertão Sergipano,Itabi,-10.1234895922,-37.0996499528
Sergipe,SE,Leste Sergipano,Itaporanga d'Ajuda,-10.9967327673,-37.3078269331
Sergipe,SE,Leste Sergipano,Japaratuba,-10.5894668148,-36.9417863038
Sergipe,SE,Leste Sergipano,Japoatã,-10.3465099142,-36.8007564644
Sergipe,SE,Agreste Sergipano,Lagarto,-10.9153009699,-37.6663534097
Sergipe,SE,Leste Sergipano,Laranjeiras,-10.797029509,-37.1605681987
Sergipe,SE,Agreste Sergipano,Macambira,-10.6641499738,-37.5434453913
Sergipe,SE,Agreste Sergipano,Malhada dos Bois,-10.3464515201,-36.918902204
Sergipe,SE,Leste Sergipano,Maruim,-10.7369324036,-37.0833143406
Sergipe,SE,Agreste Sergipano,Moita Bonita,-10.5790438595,-37.3457494007
Sergipe,SE,Agreste Sergipano,Muribeca,-10.4274274735,-36.9570014376
Sergipe,SE,Leste Sergipano,Neópolis,-10.3158782273,-36.5767181794
Sergipe,SE,Sertão Sergipano,Nossa Senhora Aparecida,-10.3946514574,-37.454438546
Sergipe,SE,Agreste Sergipano,Nossa Senhora das Dores,-10.4920543731,-37.1937112099
Sergipe,SE,Leste Sergipano,Nossa Senhora de Lourdes,-10.0786160367,-37.0504728834
Sergipe,SE,Leste Sergipano,Nossa Senhora do Socorro,-10.8487541757,-37.12849613
Sergipe,SE,Leste Sergipano,Pacatuba,-10.4498997629,-36.6479863948
Sergipe,SE,Sertão Sergipano,Pedra Mole,-10.6181191604,-37.686027213
Sergipe,SE,Sertão Sergipano,Pinhão,-10.5666899532,-37.7221107205
Sergipe,SE,Leste Sergipano,Pirambu,-10.7410561555,-36.8597462117
Sergipe,SE,Sertão Sergipano,Poço Redondo,-9.8057902083,-37.6842137118
Sergipe,SE,Agreste Sergipano,Poço Verde,-10.7075986489,-38.1766582213
Sergipe,SE,Sertão Sergipano,Porto da Folha,-9.9192588724,-37.2766348495
Sergipe,SE,Leste Sergipano,Propriá,-10.2082073153,-36.8420993591
Sergipe,SE,Agreste Sergipano,Riachão do Dantas,-11.0664022904,-37.729341225
Sergipe,SE,Leste Sergipano,Riachuelo,-10.7316512985,-37.1934568326
Sergipe,SE,Sertão Sergipano,Ribeirópolis,-10.5451904693,-37.4329390299
Sergipe,SE,Leste Sergipano,Rosário do Catete,-10.694589979,-37.0313228649
Sergipe,SE,Leste Sergipano,Salgado,-11.0221187749,-37.4777553589
Sergipe,SE,Leste Sergipano,Santa Luzia do Itanhy,-11.3533173973,-37.4498421802
Sergipe,SE,Leste Sergipano,Santa Rosa de Lima,-10.6462336647,-37.1977318456
Sergipe,SE,Leste Sergipano,Santana do São Francisco,-10.2876719724,-36.599579348
Sergipe,SE,Agreste Sergipano,São Domingos,-10.7923257834,-37.5684292045
Sergipe,SE,Leste Sergipano,São Francisco,-10.3464864527,-36.8862396609
Sergipe,SE,Agreste Sergipano,São Miguel do Aleixo,-10.3877721948,-37.3839764494
Sergipe,SE,Agreste Sergipano,Simão Dias,-10.7380617977,-37.8094305823
Sergipe,SE,Leste Sergipano,Siriri,-10.6050355731,-37.1122253408
Sergipe,SE,Leste Sergipano,Telha,-10.2091732237,-36.8838500416
Sergipe,SE,Agreste Sergipano,Tobias Barreto,-11.1843298681,-37.9990006951
Sergipe,SE,Leste Sergipano,Tomar do Geru,-11.3680522747,-37.8453707753
Sergipe,SE,Leste Sergipano,Umbaúba,-11.3798724697,-37.6611466731
Bahia,BA,Centro Sul Baiano,Abaíra,-13.2535318933,-41.6616084802
Bahia,BA,Vale São-Franciscano da Bahia,Abaré,-8.7234182457,-39.1165879396
Bahia,BA,Nordeste Baiano,Acajutiba,-11.66261283,-38.0182863706
Bahia,BA,Nordeste Baiano,Adustina,-10.52957157,-38.1155058348
Bahia,BA,Centro Norte Baiano,Água Fria,-11.8729309976,-38.768077795
Bahia,BA,Centro Sul Baiano,Aiquara,-14.1272774886,-39.8857780091
Bahia,BA,Nordeste Baiano,Alagoinhas,-12.1341825924,-38.4226157693
Bahia,BA,Sul Baiano,Alcobaça,-17.5189333438,-39.1942143207
Bahia,BA,Sul Baiano,Almadina,-14.7060477475,-39.6359031752
Bahia,BA,Centro Sul Baiano,Amargosa,-13.0344513622,-39.5981225035
Bahia,BA,Centro Norte Baiano,América Dourada,-11.4496458648,-41.4371632791
Bahia,BA,Centro Sul Baiano,Anagé,-14.6113255925,-41.1271131685
Bahia,BA,Centro Sul Baiano,Andaraí,-12.801350646,-41.324641804
Bahia,BA,Centro Norte Baiano,Andorinha,-10.3442400415,-39.832335701
Bahia,BA,Centro Norte Baiano,Anguera,-12.1495870701,-39.2484989183
Bahia,BA,Nordeste Baiano,Antas,-10.4127021693,-38.3310416783
Bahia,BA,Centro Norte Baiano,Antônio Cardoso,-12.4348389095,-39.1186615355
Bahia,BA,Centro Norte Baiano,Antônio Gonçalves,-10.5757977913,-40.2756586986
Bahia,BA,Centro Sul Baiano,Apuarema,-13.8532288488,-39.7421321165
Bahia,BA,Nordeste Baiano,Araçás,-12.2151996675,-38.1982880172
Bahia,BA,Centro Sul Baiano,Aracatu,-14.426630242,-41.4616853207
Bahia,BA,Nordeste Baiano,Aramari,-12.0881829783,-38.5030663542
Bahia,BA,Sul Baiano,Arataca,-15.2608729974,-39.4132815657
Bahia,BA,Metropolitana de Salvador,Aratuípe,-13.080596541,-39.002910866
Bahia,BA,Extremo Oeste Baiano,Baianópolis,-12.3041247008,-44.5360980467
Bahia,BA,Centro Norte Baiano,Baixa Grande,-11.959357489,-40.1668609095
Bahia,BA,Nordeste Baiano,Banzaê,-10.5740919358,-38.6118696306
Bahia,BA,Vale São-Franciscano da Bahia,Barra,-11.0889548205,-43.1436385525
Bahia,BA,Centro Sul Baiano,Barra da Estiva,-13.620204563,-41.3316958705
Bahia,BA,Centro Sul Baiano,Barra do Choça,-14.8642730428,-40.5763729896
Bahia,BA,Centro Norte Baiano,Barra do Mendes,-11.8088282813,-42.0591284157
Bahia,BA,Centro Norte Baiano,Barro Alto,-11.761063923,-41.9120960648
Bahia,BA,Sul Baiano,Barro Preto,-14.8097543871,-39.4733346714
Bahia,BA,Nordeste Baiano,Barrocas,-11.5291128521,-39.0786688809
Bahia,BA,Sul Baiano,Belmonte,-15.8613964918,-38.8803032386
Bahia,BA,Centro Norte Baiano,Boa Vista do Tupim,-12.6613221925,-40.605742824
Bahia,BA,Vale São-Franciscano da Bahia,Bom Jesus da Lapa,-13.2541143731,-43.4171416421
Bahia,BA,Centro Sul Baiano,Bom Jesus da Serra,-14.3729222944,-40.5011763298
Bahia,BA,Centro Sul Baiano,Boninal,-12.7151207923,-41.8243284848
Bahia,BA,Centro Sul Baiano,Bonito,-11.9695725021,-41.2684027882
Bahia,BA,Centro Sul Baiano,Botuporã,-13.3808662137,-42.529277559
Bahia,BA,Extremo Oeste Baiano,Brejolândia,-12.4866933421,-43.9656645943
Bahia,BA,Centro Sul Baiano,Brotas de Macaúbas,-12.0026355373,-42.6246912893
Bahia,BA,Centro Sul Baiano,Brumado,-14.2054382407,-41.6670695037
Bahia,BA,Sul Baiano,Buerarema,-14.9564408366,-39.3025196058
Bahia,BA,Centro Sul Baiano,Caculé,-14.5042061971,-42.2214140996
Bahia,BA,Centro Norte Baiano,Caém,-11.0930915175,-40.4373119407
Bahia,BA,Centro Sul Baiano,Caetanos,-14.3385629674,-40.9092896392
Bahia,BA,Centro Sul Baiano,Caetité,-14.0667543191,-42.4857114475
Bahia,BA,Centro Norte Baiano,Cafarnaum,-11.6913562191,-41.4722215133
Bahia,BA,Centro Norte Baiano,Caldeirão Grande,-11.0221557769,-40.3073703595
Bahia,BA,Sul Baiano,Camacan,-15.4176268518,-39.4963673315
Bahia,BA,Metropolitana de Salvador,Camaçari,-12.69881676,-38.3257400621
Bahia,BA,Sul Baiano,Camamu,-13.9470763406,-39.1005697175
Bahia,BA,Vale São-Franciscano da Bahia,Campo Alegre de Lourdes,-9.517154114,-43.0122984391
Bahia,BA,Centro Norte Baiano,Campo Formoso,-10.5056615545,-40.3188209871
Bahia,BA,Extremo Oeste Baiano,Canápolis,-13.0759114977,-44.2050289854
Bahia,BA,Centro Norte Baiano,Canarana,-11.687583314,-41.765492232
Bahia,BA,Sul Baiano,Canavieiras,-15.6797774765,-38.9473758746
Bahia,BA,Nordeste Baiano,Candeal,-11.80497023,-39.1237184955
Bahia,BA,Metropolitana de Salvador,Candeias,-12.6719227053,-38.5435962675
Bahia,BA,Centro Sul Baiano,Candiba,-14.4131865031,-42.8644023352
Bahia,BA,Centro Sul Baiano,Cândido Sales,-15.5060663508,-41.2411175946
Bahia,BA,Nordeste Baiano,Cansanção,-10.6667499149,-39.4966050065
Bahia,BA,Nordeste Baiano,Canudos,-9.8906729609,-39.0240712427
Bahia,BA,Nordeste Baiano,Capela do Alto Alegre,-11.6700816433,-39.8353553091
Bahia,BA,Centro Norte Baiano,Capim Grosso,-11.3815744576,-40.0110006117
Bahia,BA,Centro Sul Baiano,Caraíbas,-14.7220694937,-41.2654313237
Bahia,BA,Sul Baiano,Caravelas,-17.7333705275,-39.2533822214
Bahia,BA,Nordeste Baiano,Cardeal da Silva,-11.9407674064,-37.945476583
Bahia,BA,Vale São-Franciscano da Bahia,Carinhanha,-14.3020069036,-43.7617772009
Bahia,BA,Vale São-Franciscano da Bahia,Casa Nova,-9.1785945741,-40.9757969269
Bahia,BA,Extremo Oeste Baiano,Catolândia,-12.3160059385,-44.8597702834
Bahia,BA,Metropolitana de Salvador,Catu,-12.3551865589,-38.3762943036
Bahia,BA,Centro Sul Baiano,Caturama,-13.3282013504,-42.2964066437
Bahia,BA,Centro Norte Baiano,Central,-11.1379885829,-42.1123489751
Bahia,BA,Vale São-Franciscano da Bahia,Chorrochó,-8.975477804,-39.1023700774
Bahia,BA,Nordeste Baiano,Cícero Dantas,-10.5921715319,-38.3834191279
Bahia,BA,Sul Baiano,Coaraci,-14.6368142028,-39.5523042559
Bahia,BA,Extremo Oeste Baiano,Cocos,-14.1710775452,-44.5456688581
Bahia,BA,Centro Norte Baiano,Conceição da Feira,-12.5039919119,-38.9997807982
Bahia,BA,Metropolitana de Salvador,Conceição do Almeida,-12.7780203224,-39.1709464494
Bahia,BA,Centro Norte Baiano,Conceição do Jacuípe,-12.322946459,-38.7636737165
Bahia,BA,Nordeste Baiano,Conde,-11.813431761,-37.6069779821
Bahia,BA,Centro Sul Baiano,Condeúba,-14.8904103648,-41.9708095383
Bahia,BA,Centro Sul Baiano,Contendas do Sincorá,-13.7554968279,-41.046318064
Bahia,BA,Centro Norte Baiano,Coração de Maria,-12.2479210101,-38.7505165474
Bahia,BA,Extremo Oeste Baiano,Coribe,-13.8278416058,-44.4530364349
Bahia,BA,Nordeste Baiano,Coronel João Sá,-10.2793954002,-37.9329643376
Bahia,BA,Extremo Oeste Baiano,Correntina,-13.3417718212,-44.6410867012
Bahia,BA,Extremo Oeste Baiano,Cotegipe,-12.0285973836,-44.2524761377
Bahia,BA,Centro Sul Baiano,Cravolândia,-13.362623064,-39.8127117487
Bahia,BA,Nordeste Baiano,Crisópolis,-11.5177899236,-38.1517158173
Bahia,BA,Extremo Oeste Baiano,Cristópolis,-12.231450809,-44.4118418963
Bahia,BA,Metropolitana de Salvador,Cruz das Almas,-12.6637862128,-39.1007361428
Bahia,BA,Vale São-Franciscano da Bahia,Curaçá,-8.989032118,-39.9080810189
Bahia,BA,Centro Sul Baiano,Dário Meira,-14.4350474388,-39.9024656528
Bahia,BA,Metropolitana de Salvador,Dias d'Ávila,-12.6043684168,-38.2979935899
Bahia,BA,Centro Sul Baiano,Dom Basílio,-13.7633265546,-41.7708775807
Bahia,BA,Metropolitana de Salvador,Dom Macedo Costa,-12.9114892623,-39.1880941696
Bahia,BA,Centro Norte Baiano,Elísio Medrado,-12.9433258382,-39.5204855551
Bahia,BA,Centro Sul Baiano,Encruzilhada,-15.5345801803,-40.9091207501
Bahia,BA,Nordeste Baiano,Entre Rios,-11.9372613704,-38.0787770198
Bahia,BA,Centro Sul Baiano,Érico Cardoso,-13.4223477953,-42.1361637333
Bahia,BA,Nordeste Baiano,Esplanada,-11.7994094961,-37.9449814741
Bahia,BA,Sul Baiano,Eunápolis,-16.3751672323,-39.584171941
Bahia,BA,Nordeste Baiano,Fátima,-10.600170214,-38.2086747829
Bahia,BA,Centro Norte Baiano,Feira de Santana,-12.2292842525,-38.9600330963
Bahia,BA,Centro Norte Baiano,Filadélfia,-10.7384641099,-40.1378268768
Bahia,BA,Sul Baiano,Firmino Alves,-14.9849353753,-39.9214417636
Bahia,BA,Sul Baiano,Floresta Azul,-14.8627983966,-39.6565235874
Bahia,BA,Sul Baiano,Gandu,-13.7437807885,-39.4863240793
Bahia,BA,Nordeste Baiano,Gavião,-11.4708954591,-39.78611293
Bahia,BA,Centro Norte Baiano,Gentio do Ouro,-11.4275313127,-42.5047423861
Bahia,BA,Vale São-Franciscano da Bahia,Glória,-9.3401731836,-38.2592732301
Bahia,BA,Sul Baiano,Gongogi,-14.3237132993,-39.467239655
Bahia,BA,Metropolitana de Salvador,Governador Mangabeira,-12.6015538384,-39.0340236148
Bahia,BA,Centro Sul Baiano,Guajeru,-14.5469622717,-41.9371481669
Bahia,BA,Sul Baiano,Guaratinga,-16.5812160356,-39.7812844708
Bahia,BA,Nordeste Baiano,Heliópolis,-10.675298788,-38.2802330423
Bahia,BA,Centro Sul Baiano,Ibiassucê,-14.2767025345,-42.2557743547
Bahia,BA,Sul Baiano,Ibicaraí,-14.8657631414,-39.5915412035
Bahia,BA,Centro Sul Baiano,Ibicoara,-13.4263272088,-41.2720658081
Bahia,BA,Centro Sul Baiano,Ibicuí,-14.8430903651,-39.9898321057
Bahia,BA,Centro Norte Baiano,Ibipeba,-11.6375264432,-42.0112484399
Bahia,BA,Centro Norte Baiano,Ibiquera,-12.6499286126,-40.9354210019
Bahia,BA,Sul Baiano,Ibirapitanga,-14.1650324961,-39.3744665327
Bahia,BA,Sul Baiano,Ibirapuã,-17.6841971442,-40.1063094115
Bahia,BA,Sul Baiano,Ibirataia,-14.0672690808,-39.6409188889
Bahia,BA,Centro Sul Baiano,Ibitiara,-12.6455137042,-42.2132943235
Bahia,BA,Centro Norte Baiano,Ibititá,-11.5527707224,-41.9751521501
Bahia,BA,Vale São-Franciscano da Bahia,Ibotirama,-12.184013569,-43.218696265
Bahia,BA,Nordeste Baiano,Ichu,-11.7552498737,-39.1887163055
Bahia,BA,Centro Sul Baiano,Igaporã,-13.7679764775,-42.7178798075
Bahia,BA,Sul Baiano,Igrapiúna,-13.8204024423,-39.1400807979
Bahia,BA,Sul Baiano,Ilhéus,-14.7933202697,-39.0431842869
Bahia,BA,Nordeste Baiano,Inhambupe,-11.7891274641,-38.3540192706
Bahia,BA,Centro Norte Baiano,Ipecaetá,-12.3141993063,-39.3060256384
Bahia,BA,Sul Baiano,Ipiaú,-14.1374736713,-39.7356541802
Bahia,BA,Centro Norte Baiano,Ipirá,-12.1602868809,-39.7407084849
Bahia,BA,Centro Sul Baiano,Ipupiara,-11.8288274009,-42.6106888539
Bahia,BA,Centro Sul Baiano,Irajuba,-13.2566101534,-40.0838518009
Bahia,BA,Centro Sul Baiano,Iramaia,-13.2936511934,-40.9695824783
Bahia,BA,Centro Norte Baiano,Irará,-12.0337039632,-38.7716507784
Bahia,BA,Centro Norte Baiano,Irecê,-11.3033796243,-41.8588604759
Bahia,BA,Sul Baiano,Itabela,-16.5758360568,-39.5532377751
Bahia,BA,Centro Norte Baiano,Itaberaba,-12.532254089,-40.3069949197
Bahia,BA,Sul Baiano,Itabuna,-14.7890395486,-39.273108952
Bahia,BA,Centro Sul Baiano,Itaeté,-12.9820339945,-40.9634187749
Bahia,BA,Centro Sul Baiano,Itagi,-14.1617937178,-40.0136249931
Bahia,BA,Sul Baiano,Itagibá,-14.2865141678,-39.8485155566
